step,reward,cumulate reward
73.083,0.5,1384.5
73.167,0,1384.5
73.25,0,1384.5
73.333,0.5,1385
73.417,0,1385
73.5,0.5,1385.5
73.583,0,1385.5
73.667,0,1385.5
73.75,0.5,1386
73.833,0.5,1386.5
73.917,0,1386.5
74,0,1386.5
74.083,0,1386.5
74.167,0.5,1387
74.25,0.5,1387.5
74.333,0,1387.5
74.417,0.5,1388
74.5,0.5,1388.5
74.583,0.5,1389
74.667,0.5,1389.5
74.75,0,1389.5
74.833,0,1389.5
74.917,1,1390.5
75,1,1391.5
75.083,0.5,1392
75.167,0.5,1392.5
75.25,0,1392.5
75.333,1,1393.5
75.417,0.5,1394
75.5,0.5,1394.5
75.583,0,1394.5
75.667,0.5,1395
75.75,1,1396
75.833,0.5,1396.5
75.917,0,1396.5
76,0.5,1397
76.083,1,1398
76.167,1,1399
76.25,0,1399
76.333,0.5,1399.5
76.417,0,1399.5
76.5,0.5,1400
76.583,0.5,1400.5
76.667,0.5,1401
76.75,0,1401
76.833,0.5,1401.5
76.917,0.5,1402
77,0.5,1402.5
77.083,0.5,1403
77.167,0,1403
77.25,1,1404
77.333,1,1405
77.417,1,1406
77.5,0,1406
77.583,0.5,1406.5
77.667,1,1407.5
77.75,1.5,1409
77.833,1,1410
77.917,0,1410
78,1,1411
78.083,1,1412
78.167,0,1412
78.25,0.5,1412.5
78.333,2,1414.5
78.417,1,1415.5
78.5,1,1416.5
78.583,1,1417.5
78.667,0.5,1418
78.75,1.5,1419.5
78.833,1,1420.5
78.917,1,1421.5
79,1,1422.5
79.083,0.5,1423
79.167,2,1425
79.25,1,1426
79.333,0.5,1426.5
79.417,0.5,1427
79.5,0.5,1427.5
79.583,1.5,1429
79.667,1,1430
79.75,0.5,1430.5
79.833,0.5,1431
79.917,1.5,1432.5
80,1.5,1434
80.083,1.5,1435.5
80.167,0,1435.5
80.25,1,1436.5
80.333,1,1437.5
80.417,1.5,1439
80.5,2,1441
80.583,0,1441
80.667,0,1441
80.75,1,1442
80.833,1.5,1443.5
80.917,0.5,1444
81,1.5,1445.5
81.083,0.5,1446
81.167,0.5,1446.5
81.25,1,1447.5
81.333,0.5,1448
81.417,1.5,1449.5
81.5,1,1450.5
81.583,0,1450.5
81.667,1.5,1452
81.75,1.5,1453.5
81.833,1,1454.5
81.917,0.5,1455
82,0.5,1455.5
82.083,1.5,1457
82.167,0.5,1457.5
82.25,0.5,1458
82.333,0,1458
82.417,1,1459
82.5,0.5,1459.5
82.583,0.5,1460
82.667,1,1461
82.75,0,1461
82.833,1,1462
82.917,0.5,1462.5
83,0.5,1463
83.083,1,1464
83.167,1,1465
83.25,0.5,1465.5
83.333,0.5,1466
83.417,1.5,1467.5
83.5,1,1468.5
83.583,0,1468.5
83.667,0.5,1469
83.75,0.5,1469.5
83.833,0,1469.5
83.917,0.5,1470
84,0.5,1470.5
84.083,1.5,1472
84.167,0.5,1472.5
84.25,0.5,1473
84.333,0,1473
84.417,1,1474
84.5,1,1475
84.583,0.5,1475.5
84.667,0,1475.5
84.75,1.5,1477
84.833,1,1478
84.917,1,1479
85,0.5,1479.5
85.083,0.5,1480
85.167,0.5,1480.5
85.25,0,1480.5
85.333,0.5,1481
85.417,0.5,1481.5
85.5,0.5,1482
85.583,1.5,1483.5
85.667,0.5,1484
85.75,0,1484
85.833,0,1484
85.917,0.5,1484.5
86,1.5,1486
86.083,1,1487
86.167,0,1487
86.25,0.5,1487.5
86.333,0.5,1488
86.417,0.5,1488.5
86.5,1,1489.5
86.583,0,1489.5
86.667,1,1490.5
86.75,0.5,1491
86.833,1,1492
86.917,1.5,1493.5
87,0.5,1494
87.083,0.5,1494.5
87.167,0.5,1495
87.25,1,1496
87.333,1,1497
87.417,1,1498
87.5,0,1498
87.583,0,1498
87.667,0.5,1498.5
87.75,1,1499.5
87.833,0.5,1500
87.917,0.5,1500.5
88,0.5,1501
88.083,1,1502
88.167,1,1503
88.25,0.5,1503.5
88.333,0.5,1504
88.417,0.5,1504.5
88.5,0.5,1505
88.583,1,1506
88.667,0.5,1506.5
88.75,0.5,1507
88.833,1,1508
88.917,0.5,1508.5
89,1,1509.5
89.083,1,1510.5
89.167,0,1510.5
89.25,1,1511.5
89.333,1,1512.5
89.417,0.5,1513
89.5,1,1514
89.583,0.5,1514.5
89.667,0.5,1515
89.75,1,1516
89.833,1,1517
89.917,0.5,1517.5
90,1,1518.5
90.083,1,1519.5
90.167,0,1519.5
90.25,1,1520.5
90.333,0.5,1521
90.417,0.5,1521.5
90.5,1,1522.5
90.583,1,1523.5
90.667,0,1523.5
90.75,0.5,1524
90.833,0,1524
90.917,1,1525
91,1,1526
91.083,0.5,1526.5
91.167,0.5,1527
91.25,0,1527
91.333,1,1528
91.417,1,1529
91.5,1,1530
91.583,1,1531
91.667,0,1531
91.75,1,1532
91.833,1,1533
91.917,0.5,1533.5
92,1,1534.5
92.083,1.5,1536
92.167,0.5,1536.5
92.25,1,1537.5
92.333,0.5,1538
92.417,1,1539
92.5,1,1540
92.583,0.5,1540.5
92.667,1,1541.5
92.75,0.5,1542
92.833,0.5,1542.5
92.917,0.5,1543
93,1,1544
93.083,1.5,1545.5
93.167,1,1546.5
93.25,1,1547.5
93.333,0,1547.5
93.417,1,1548.5
93.5,0.5,1549
93.583,1,1550
93.667,1,1551
93.75,1,1552
93.833,0.5,1552.5
93.917,1.5,1554
94,1.5,1555.5
94.083,0,1555.5
94.167,1.5,1557
94.25,1,1558
94.333,1,1559
94.417,1,1560
94.5,0.5,1560.5
94.583,0.5,1561
94.667,0.5,1561.5
94.75,0.5,1562
94.833,1.5,1563.5
94.917,1,1564.5
95,1,1565.5
95.083,1.5,1567
95.167,0.5,1567.5
95.25,0.5,1568
95.333,2,1570
95.417,1,1571
95.5,2,1573
95.583,1.5,1574.5
95.667,0.5,1575
95.75,1,1576
95.833,0.5,1576.5
95.917,1,1577.5
96,1,1578.5
96.083,1,1579.5
96.167,1.5,1581
96.25,2,1583
96.333,1,1584
96.417,2.5,1586.5
96.5,1,1587.5
96.583,0,1587.5
96.667,1.5,1589
96.75,0.5,1589.5
96.833,0,1589.5
96.917,0,1589.5
97,1,1590.5
97.083,1.5,1592
97.167,1,1593
97.25,1,1594
97.333,0.5,1594.5
97.417,1,1595.5
97.5,1,1596.5
97.583,1.5,1598
97.667,1.5,1599.5
97.75,1,1600.5
97.833,0.5,1601
97.917,0.5,1601.5
98,2,1603.5
98.083,1.5,1605
98.167,1.5,1606.5
98.25,2,1608.5
98.333,1,1609.5
98.417,2,1611.5
98.5,1.5,1613
98.583,2,1615
98.667,1.5,1616.5
98.75,2.5,1619
98.833,1.5,1620.5
98.917,1,1621.5
99,1.5,1623
99.083,2.5,1625.5
99.167,2.5,1628
99.25,2.5,1630.5
99.333,1,1631.5
99.417,1.5,1633
99.5,2,1635
99.583,3,1638
99.667,1.5,1639.5
99.75,1,1640.5
99.833,2.5,1643
99.917,1,1644
100,2.5,1646.5
100.083,2,1648.5
100.167,2,1650.5
100.25,1.5,1652
100.333,1,1653
100.417,2.5,1655.5
100.5,1,1656.5
100.583,2.5,1659
100.667,1.5,1660.5
100.75,2.5,1663
100.833,1,1664
100.917,3,1667
101,1,1668
101.083,2.5,1670.5
101.167,2,1672.5
101.25,1.5,1674
101.333,1.5,1675.5
101.417,2.5,1678
101.5,0.5,1678.5
101.583,2.5,1681
101.667,1,1682
101.75,1,1683
101.833,3,1686
101.917,2.5,1688.5
102,2.5,1691
102.083,1,1692
102.167,2.5,1694.5
102.25,2,1696.5
102.333,2,1698.5
102.417,1,1699.5
102.5,2.5,1702
102.583,1.5,1703.5
102.667,2,1705.5
102.75,2,1707.5
102.833,1.5,1709
102.917,1.5,1710.5
103,3,1713.5
103.083,1.5,1715
103.167,1.5,1716.5
103.25,2,1718.5
103.333,1.5,1720
103.417,1.5,1721.5
103.5,2.5,1724
103.583,2,1726
103.667,0,1726
103.75,1,1727
103.833,1,1728
103.917,1,1729
104,2,1731
104.083,2,1733
104.167,1.5,1734.5
104.25,1.5,1736
104.333,1.5,1737.5
104.417,1.5,1739
104.5,1.5,1740.5
104.583,1.5,1742
104.667,1,1743
104.75,2.5,1745.5
104.833,2,1747.5
104.917,1,1748.5
105,1,1749.5
105.083,1.5,1751
105.167,3,1754
105.25,2,1756
105.333,1.5,1757.5
105.417,0.5,1758
105.5,1,1759
105.583,1.5,1760.5
105.667,1,1761.5
105.75,1.5,1763
105.833,1.5,1764.5
105.917,1.5,1766
106,2.5,1768.5
106.083,2,1770.5
106.167,1,1771.5
106.25,1,1772.5
106.333,0.5,1773
106.417,2,1775
106.5,1,1776
106.583,1.5,1777.5
106.667,2,1779.5
106.75,2,1781.5
106.833,1,1782.5
106.917,0.5,1783
107,1.5,1784.5
107.083,1.5,1786
107.167,1.5,1787.5
107.25,1.5,1789
107.333,2,1791
107.417,1.5,1792.5
107.5,1,1793.5
107.583,2.5,1796
107.667,3,1799
107.75,1,1800
107.833,0.5,1800.5
107.917,3,1803.5
108,2,1805.5
108.083,3,1808.5
108.167,1,1809.5
108.25,1,1810.5
108.333,2.5,1813
108.417,3,1816
108.5,1,1817
108.583,2,1819
108.667,1.5,1820.5
108.75,1.5,1822
108.833,1.5,1823.5
108.917,2,1825.5
109,1.5,1827
109.083,2,1829
109.167,1.5,1830.5
109.25,0.5,1831
109.333,1,1832
109.417,1.5,1833.5
109.5,1.5,1835
109.583,2,1837
109.667,1,1838
109.75,1,1839
109.833,2,1841
109.917,2,1843
110,1,1844
110.083,0.5,1844.5
110.167,2.5,1847
110.25,2,1849
110.333,1,1850
110.417,0.5,1850.5
110.5,2.5,1853
110.583,2.5,1855.5
110.667,1,1856.5
110.75,1,1857.5
110.833,2,1859.5
110.917,2,1861.5
111,1,1862.5
